state,account_length,area_code,intl_plan,voicemail_plan,no_of_vmail_msgs,total_day_mins,total_day_calls,total_day_charge,total_eve_mins,total_eve_calls,total_eve_charge,total_night_mins,total_night_calls,total_night_charge,total_intl_mins,total_intl_calls,total_intl_charge,customer_service_calls,churn,total_usage_mins,day_ratio,eve_ratio,night_ratio,intl_ratio,custserv_per_month,active_vmail,avg_cost_per_min
DC,112,415,0,1,16,221.6,110,37.67,130.2,123,11.07,200.0,108,9.0,11.3,3,3.05,1,0,563.0999999999999,0.39353578405256623,0.23122003196590304,0.3551767004084533,0.02006748357307761,0.26785714285714285,1,0.16999097472924188
MA,129,510,1,0,0,192.9,131,32.79,185.5,101,15.77,205.2,130,9.23,10.9,4,2.94,1,0,594.4999999999999,0.32447434819175786,0.31202691337258204,0.34516400336417163,0.01833473507148865,0.23255813953488372,0,0.16998444790046655
ME,163,415,0,0,0,122.4,129,20.81,113.4,108,9.64,180.2,97,8.11,12.5,7,3.38,1,0,428.5,0.28564760793465577,0.26464410735122523,0.420536756126021,0.029171528588098017,0.18404907975460122,0,0.17001633986928102
NH,67,415,0,1,40,104.9,65,17.83,216.3,93,18.39,217.4,128,9.78,9.6,9,2.59,1,0,548.2,0.191353520612915,0.39456402772710686,0.39657059467347683,0.017511856986501276,0.44776119402985076,1,0.16997140133460437
AZ,140,408,0,0,0,173.2,91,29.44,196.8,106,16.73,209.3,128,9.42,11.2,5,3.02,3,0,590.5,0.2933107535986452,0.33327688399661304,0.35444538526672315,0.018966977138018627,0.6428571428571428,0,0.1699769053117783
OR,49,510,0,0,0,119.4,69,20.3,273.3,92,23.23,214.4,153,9.65,12.4,7,3.35,2,0,619.5,0.1927360774818402,0.4411622276029056,0.3460855528652139,0.020016142050040354,1.2244897959183674,0,0.17001675041876047
KS,46,510,0,0,0,250.3,100,42.55,260.6,90,22.15,195.0,104,8.78,13.3,2,3.59,2,1,719.2,0.34802558398220246,0.36234705228031144,0.2711345939933259,0.018492769744160177,1.3043478260869565,0,0.1699960047942469
NE,148,415,0,0,0,178.3,98,30.31,282.6,110,24.02,181.0,98,8.15,11.4,4,3.08,1,0,653.3000000000001,0.2729220878616256,0.43257309046379916,0.27705495178325423,0.017449869891320986,0.2027027027027027,0,0.16999439147504206
MI,112,510,0,0,0,243.4,77,41.38,182.1,97,15.48,259.2,94,11.66,12.8,2,3.46,1,0,697.5,0.3489605734767025,0.2610752688172043,0.3716129032258064,0.01835125448028674,0.26785714285714285,0,0.17000821692686935
SC,78,415,0,0,0,155.0,106,26.35,175.3,101,14.9,155.6,125,7.0,11.8,5,3.19,2,0,497.7,0.31143258991360256,0.3522202129797067,0.31263813542294555,0.02370906168374523,0.7692307692307692,0,0.17
PA,61,408,0,1,31,288.7,101,49.08,203.8,102,17.32,203.2,49,9.14,8.6,3,2.32,0,0,704.3000000000001,0.40991054948175487,0.2893653272753088,0.28851341757773674,0.012210705665199488,0.0,1,0.17000346380325598
MT,58,510,0,1,29,240.4,80,40.87,118.9,91,10.11,164.2,108,7.39,11.2,3,3.02,1,0,534.7,0.4495979053674958,0.2223676828127922,0.3070880867776323,0.020946325042079668,0.5172413793103449,1,0.17000831946755407
NM,155,415,0,0,0,190.3,123,32.35,301.3,96,25.61,214.6,134,9.66,8.0,3,2.16,1,0,714.2,0.2664519742369084,0.421870624474937,0.3004760571268552,0.011201344161299356,0.1935483870967742,0,0.1699947451392538
OH,100,510,0,0,0,278.0,76,47.26,176.7,74,15.02,219.5,126,9.88,8.3,4,2.24,0,1,682.5,0.4073260073260073,0.25890109890109886,0.32161172161172163,0.012161172161172162,0.0,0,0.16999999999999998
WY,113,510,0,0,0,155.0,93,26.35,330.6,106,28.1,189.4,123,8.52,13.5,3,3.65,1,0,688.5,0.2251270878721859,0.48017429193899785,0.2750907770515614,0.0196078431372549,0.26548672566371684,0,0.17
MI,81,415,0,0,0,153.5,99,26.1,197.6,102,16.8,198.5,86,8.93,6.3,2,1.7,2,0,555.9,0.2761288001439108,0.355459615038676,0.3570786112610182,0.011332973556395036,0.7407407407407407,0,0.1700325732899023
AR,135,510,0,1,27,273.4,141,46.48,154.0,99,13.09,245.8,112,11.06,12.3,6,3.32,1,0,685.5,0.39883296863603207,0.22465353756382203,0.3585703865791393,0.017943107221006567,0.2222222222222222,1,0.1700073152889539
FL,99,408,0,0,0,155.3,93,26.4,265.7,95,22.58,145.7,67,6.56,12.4,4,3.35,0,0,579.1,0.26817475392850976,0.45881540321188047,0.25159730616473835,0.02141253669487135,0.0,0,0.16999356084996778
AR,59,510,0,1,29,133.1,114,22.63,221.2,82,18.8,131.6,103,5.92,6.8,3,1.84,1,0,492.7,0.27014410391719096,0.4489547391922062,0.2670996549624518,0.013801501928151005,0.5084745762711864,1,0.17002253944402704
MO,135,510,0,0,0,246.8,129,41.96,187.8,121,15.96,154.5,109,6.95,12.6,5,3.4,1,0,601.7,0.410171181651986,0.31211567226192455,0.25677247797905933,0.02094066810703008,0.2222222222222222,0,0.1700162074554295
WI,85,408,1,0,0,165.4,107,28.12,196.0,126,16.66,349.2,110,15.71,9.6,7,2.59,2,0,720.1999999999999,0.22965842821438492,0.2721466259372397,0.48486531519022497,0.013329630658150515,0.7058823529411764,0,0.17001209189842806
TX,70,510,0,0,0,59.5,103,10.12,257.2,106,21.86,208.3,86,9.37,11.1,6,3.0,0,0,536.1,0.11098675620220108,0.4797612385748927,0.3885469128893863,0.020705092333519866,0.0,0,0.17008403361344537
TX,88,510,0,0,0,138.3,116,23.51,236.0,138,20.06,179.1,110,8.06,9.6,4,2.59,3,0,563.0,0.24564831261101244,0.4191829484902309,0.3181172291296625,0.01705150976909414,1.0227272727272727,0,0.16999276934201013
NM,55,510,0,0,0,286.7,100,48.74,134.4,121,11.42,192.9,122,8.68,6.9,5,1.86,2,0,620.9,0.46174907392494763,0.2164599774520857,0.3106780479948462,0.01111290062812047,1.090909090909091,0,0.17000348796651554
GA,75,415,0,0,0,117.3,114,19.94,201.1,61,17.09,107.9,82,4.86,12.2,3,3.29,1,0,438.49999999999994,0.267502850627138,0.45860889395667054,0.24606613454960097,0.027822120866590652,0.4,0,0.1699914748508099
ID,79,510,0,1,21,264.3,79,44.93,202.8,118,17.24,173.4,92,7.8,6.3,3,1.7,4,0,646.8,0.4086270871985158,0.313543599257885,0.2680890538033395,0.00974025974025974,1.518987341772152,1,0.169996216420734
AL,85,408,0,0,0,127.9,107,21.74,271.2,124,23.05,202.2,76,9.1,12.5,5,3.38,0,0,613.8,0.2083740632127729,0.4418377321603128,0.32942326490713586,0.02036493971977843,0.0,0,0.1699765441751368
KS,86,408,0,1,23,225.5,107,38.34,246.3,105,20.94,245.7,81,11.06,9.8,2,2.65,0,0,727.3,0.31005087309225904,0.3386498006324763,0.33782483156881615,0.01347449470644851,0.0,1,0.17002217294900224
SD,91,510,0,0,0,149.0,115,25.33,245.3,105,20.85,260.0,94,11.7,8.3,3,2.24,0,0,662.5999999999999,0.22487171747660734,0.3702082704497435,0.392393600965892,0.012526411107757322,0.0,0,0.16999999999999998
LA,149,415,0,1,20,198.9,77,33.81,274.0,88,23.29,190.7,76,8.58,14.3,9,3.86,1,0,677.8999999999999,0.29340610709544185,0.40418940846732565,0.28130992771795255,0.021094556719280136,0.20134228187919462,1,0.16998491704374058
OH,97,408,0,0,0,256.4,125,43.59,273.9,100,23.28,222.7,101,10.02,11.1,1,3.0,1,1,764.1,0.33555817301400337,0.35846093443266586,0.29145399816777906,0.014526894385551629,0.30927835051546393,0,0.1700078003120125
MA,88,415,0,0,0,264.8,124,45.02,245.4,112,20.86,160.5,115,7.22,14.8,2,4.0,1,1,685.5,0.3862873814733771,0.35798687089715536,0.23413566739606126,0.021590080233406275,0.34090909090909094,0,0.17001510574018128
AZ,60,415,0,0,0,98.2,88,16.69,180.5,69,15.34,223.6,69,10.06,9.3,2,2.51,2,0,511.59999999999997,0.1919468334636435,0.3528146989835809,0.4370602032838155,0.018178264268960128,1.0,0,0.169959266802444
KY,54,408,0,0,0,159.8,99,27.17,264.0,64,22.44,115.7,70,5.21,9.7,7,2.62,2,0,549.2,0.2909686817188638,0.48069919883466855,0.21067006554989073,0.017662053896576838,1.1111111111111112,0,0.1700250312891114
DC,11,415,0,1,28,190.6,86,32.4,220.1,122,18.71,180.3,80,8.11,6.0,3,1.62,3,0,597.0,0.31926298157453936,0.3686767169179229,0.3020100502512563,0.010050251256281407,8.181818181818182,1,0.16998950682056663
WA,109,415,0,0,0,184.0,120,31.28,120.4,119,10.23,153.7,86,6.92,11.0,3,2.97,0,0,469.09999999999997,0.39224046045619276,0.25666169260285654,0.32764868897889576,0.023449157962055,0.0,0,0.17
UT,90,415,0,0,0,261.8,128,44.51,220.6,104,18.75,136.6,91,6.15,9.6,5,2.59,1,0,628.6,0.41648106904231624,0.35093859370028635,0.21730830416799235,0.015272033089405026,0.3333333333333333,0,0.17001527883880824
RI,115,408,0,0,0,147.9,109,25.14,228.4,117,19.41,299.7,90,13.49,9.6,9,2.59,3,0,685.6,0.21572345390898484,0.3331388564760793,0.43713535589264874,0.014002333722287047,0.7826086956521738,0,0.16997971602434075
OH,144,415,0,1,18,106.4,109,18.09,108.1,113,9.19,208.4,111,9.38,10.1,5,2.73,1,0,433.0,0.24572748267898384,0.24965357967667434,0.4812933025404157,0.023325635103926098,0.20833333333333334,1,0.17001879699248118
NV,91,408,0,0,0,133.7,75,22.73,195.3,87,16.6,280.5,89,12.62,5.9,2,1.59,0,0,615.4,0.21725706857328567,0.3173545661358466,0.4558011049723757,0.009587260318492039,0.0,0,0.17000747943156322
ND,105,415,0,1,23,193.5,85,32.9,220.2,90,18.72,272.4,111,12.26,8.5,5,2.3,0,0,694.5999999999999,0.27857759861790965,0.3170169881946444,0.39216815433342933,0.012237258854016702,0.0,1,0.17002583979328165
NV,71,415,1,0,0,178.2,113,30.29,167.8,94,14.26,182.1,111,8.19,13.6,3,3.67,3,1,541.7,0.328964371423297,0.309765552889053,0.3361639283736385,0.025106147314011444,1.267605633802817,0,0.16997755331088665
FL,132,510,0,1,36,226.2,103,38.45,181.6,125,15.44,258.8,102,11.65,10.5,5,2.84,3,1,677.0999999999999,0.33407177669472754,0.2682026288583666,0.3822182838576282,0.015507310589277805,0.6818181818181818,1,0.1699823165340407
MD,112,415,0,0,0,170.4,103,28.97,200.2,71,17.02,258.3,100,11.62,11.6,4,3.13,1,0,640.5000000000001,0.2660421545667447,0.3125683060109289,0.4032786885245901,0.01811085089773614,0.26785714285714285,0,0.17001173708920186
AZ,86,415,0,1,32,70.9,163,12.05,166.7,121,14.17,244.9,105,11.02,11.1,5,3.0,3,0,493.6,0.14363857374392222,0.33772285251215556,0.4961507293354943,0.022487844408427875,1.0465116279069768,1,0.1699576868829337
AL,41,510,0,1,34,194.4,63,33.05,254.9,110,21.67,160.2,115,7.21,17.2,9,4.64,2,0,626.7,0.3101962661560555,0.4067336843784905,0.25562470081378647,0.02744534865166746,1.4634146341463414,1,0.1700102880658436
NE,44,415,0,0,0,240.3,146,40.85,164.6,83,13.99,240.7,106,10.83,10.6,2,2.86,1,0,656.1999999999999,0.36619932947272177,0.250838159097836,0.3668088997256934,0.01615361170374886,0.6818181818181819,0,0.16999583853516437
NV,78,408,0,0,0,75.0,116,12.75,248.7,87,21.14,176.0,83,7.92,9.5,6,2.57,3,0,509.2,0.14728986645718775,0.4884131971720346,0.34564021995286726,0.01865671641791045,1.1538461538461537,0,0.17
IL,149,408,0,0,0,69.1,117,11.75,136.3,100,11.59,181.7,53,8.18,6.3,3,1.7,1,0,393.40000000000003,0.17564819522114894,0.34646670055922724,0.46187086934417887,0.016014234875444837,0.20134228187919462,0,0.17004341534008685
WV,72,510,0,1,33,96.6,59,16.42,315.4,98,26.81,163.3,117,7.35,6.2,4,1.67,4,1,581.5,0.16612209802235597,0.5423903697334479,0.28082545141874465,0.01066208082545142,1.6666666666666667,1,0.16997929606625262
MI,139,415,0,1,20,214.6,101,36.48,235.1,132,19.98,162.8,132,7.33,14.8,12,4.0,0,0,627.3,0.34210106806950424,0.37478080663159574,0.2595249481906584,0.023593177108241672,0.0,1,0.1699906803355079
AR,74,510,0,0,0,148.5,111,25.25,146.5,42,12.45,289.2,83,13.01,9.9,6,2.67,3,0,594.1,0.24995791954216462,0.24659148291533411,0.48678673623969027,0.016663861302810976,1.2162162162162162,0,0.17003367003367004
UT,50,510,0,0,0,258.1,106,43.88,161.4,106,13.72,225.1,110,10.13,11.7,5,3.16,1,0,656.3000000000001,0.39326527502666464,0.2459241200670425,0.34298339174158154,0.017827213164711257,0.6,0,0.17001162340178225
GA,141,510,0,1,23,149.7,112,25.45,162.5,118,13.81,220.3,115,9.91,7.6,2,2.05,3,0,540.1,0.27717089427883723,0.3008702092205147,0.407887428254027,0.014071468246620995,0.6382978723404255,1,0.17000668002672012
AZ,140,408,0,0,0,149.8,134,25.47,164.4,98,13.97,294.7,124,13.26,8.1,2,2.19,1,0,617.0000000000001,0.24278768233387354,0.26645056726094,0.4776337115072932,0.013128038897893027,0.21428571428571427,0,0.1700267022696929
ID,99,408,0,0,0,190.4,102,32.37,158.1,107,13.44,271.5,92,12.22,11.2,4,3.02,2,0,631.2,0.30164765525982257,0.2504752851711026,0.4301330798479087,0.01774397972116603,0.6060606060606061,0,0.17001050420168065
HI,166,408,0,0,0,181.4,108,30.84,253.8,54,21.57,112.3,94,5.05,11.6,6,3.13,1,0,559.1,0.324450008942944,0.45394383831157215,0.20085852262564835,0.020747630119835447,0.18072289156626506,0,0.17001102535832413
NV,124,408,0,0,0,151.1,123,25.69,187.4,104,15.93,255.4,93,11.49,5.3,3,1.43,1,0,599.1999999999999,0.2521695594125501,0.3127503337783712,0.4262349799732978,0.008845126835781042,0.24193548387096772,0,0.1700198544010589
MD,74,415,0,0,0,155.7,116,26.47,173.7,63,14.76,257.4,97,11.58,8.1,4,2.19,0,0,594.9,0.2617246596066566,0.29198184568835095,0.4326777609682299,0.01361573373676248,0.0,0,0.17000642260757867
GA,117,510,0,0,0,149.9,95,25.48,256.1,110,21.77,212.7,92,9.57,13.3,13,3.59,2,0,632.0,0.23718354430379748,0.4052215189873418,0.33655063291139237,0.021044303797468356,0.5128205128205129,0,0.16997998665777184
GA,85,510,0,0,0,222.3,132,37.79,231.5,101,19.68,223.5,75,10.06,11.0,2,2.97,3,0,688.3,0.3229696353334302,0.33633590004358566,0.3247130611651896,0.015981403457794568,1.0588235294117647,0,0.16999550157444893
UT,36,415,0,1,16,149.4,111,25.4,131.8,113,11.2,132.7,87,5.97,6.7,2,1.81,0,0,420.6,0.35520684736091296,0.3133618640038041,0.31550166428911075,0.015929624346172136,0.0,1,0.17001338688085674
MA,102,510,1,0,0,233.8,103,39.75,221.6,131,18.84,146.9,106,6.61,12.8,3,3.46,0,0,615.0999999999999,0.3801007966184361,0.36026662331328246,0.2388229556169729,0.020809624451308736,0.0,0,0.17001710863986313
IN,76,415,0,0,0,204.2,100,34.71,292.6,139,24.87,244.3,105,10.99,10.5,2,2.84,0,0,751.6,0.2716870675891431,0.38930282064928157,0.32503991484832356,0.013970196913251728,0.0,0,0.1699804113614104
VT,165,510,0,0,0,242.9,126,41.29,209.8,65,17.83,228.4,126,10.28,0.0,0,0.0,1,0,681.1,0.3566289825282631,0.30803112611951255,0.33533989135222436,0.0,0.18181818181818182,0,0.1699876492383697
IA,130,415,0,0,0,150.4,119,25.57,230.5,99,19.59,186.3,76,8.38,12.3,4,3.32,1,0,579.5,0.25953408110440035,0.39775668679896464,0.3214840379637619,0.021225194132873167,0.23076923076923078,0,0.17001329787234043
IN,78,415,0,0,0,208.9,119,35.51,252.4,132,21.45,280.2,120,12.61,12.8,7,3.46,0,0,754.3,0.2769455123955986,0.3346148747182819,0.3714702373061116,0.016969375580007957,0.0,0,0.16998563906175201
AL,55,415,1,0,0,191.9,91,32.62,256.1,110,21.77,203.7,101,9.17,14.3,6,3.86,1,1,666.0,0.28813813813813816,0.38453453453453457,0.30585585585585584,0.021471471471471472,0.5454545454545455,0,0.16998436685773838
ME,92,415,1,0,0,130.7,113,22.22,260.6,122,22.15,244.2,98,10.99,9.4,2,2.54,2,1,644.9,0.20266708016746782,0.4040936579314623,0.3786633586602574,0.01457590324081253,0.6521739130434783,0,0.17000765110941088
RI,129,415,0,1,33,119.6,104,20.33,278.7,88,23.69,263.4,175,11.85,5.9,2,1.59,2,0,667.5999999999999,0.17914919113241465,0.41746554823247456,0.3945476333133613,0.008837627321749553,0.46511627906976744,1,0.16998327759197324
MD,18,408,0,0,0,273.6,93,46.51,114.6,116,9.74,250.6,120,11.28,8.2,4,2.21,1,0,647.0000000000001,0.4228748068006182,0.17712519319938172,0.38732612055641413,0.012673879443585776,1.6666666666666667,0,0.1699926900584795
FL,161,415,1,0,0,156.1,114,26.54,180.3,63,15.33,179.6,115,8.08,11.1,9,3.0,2,0,527.1,0.29614873837981404,0.34206033010813885,0.3407323088597989,0.02105862265224815,0.3726708074534162,0,0.1700192184497117
CA,93,415,0,1,36,178.7,134,30.38,178.6,102,15.18,126.8,82,5.71,8.0,4,2.16,2,0,492.09999999999997,0.36313757366388943,0.36293436293436293,0.2576712050396261,0.016256858362121523,0.6451612903225806,1,0.17000559597090095
AL,144,415,0,0,0,177.5,93,30.18,287.4,75,24.43,180.5,118,8.12,11.9,3,3.21,2,0,657.3,0.2700441198843755,0.43724326791419443,0.27460824585425225,0.01810436634717785,0.4166666666666667,0,0.17002816901408452
ME,75,408,1,0,0,211.3,61,35.92,105.6,119,8.98,175.9,63,7.92,9.7,4,2.62,4,1,502.49999999999994,0.420497512437811,0.2101492537313433,0.3500497512437811,0.01930348258706468,1.6,0,0.16999526739233317
WV,95,415,0,0,0,175.2,91,29.78,244.4,109,20.77,75.8,95,3.41,7.5,2,2.03,1,0,502.90000000000003,0.34837939948299856,0.48598130841121495,0.15072579041558956,0.014913501690196857,0.31578947368421056,0,0.16997716894977172
SD,126,415,0,1,23,114.3,102,19.43,190.3,103,16.18,240.4,111,10.82,12.6,7,3.4,3,0,557.6,0.20498565279770442,0.34128407460545196,0.43113342898134865,0.022596843615494976,0.7142857142857143,1,0.1699912510936133
FL,124,415,0,1,28,251.4,104,42.74,225.1,89,19.13,251.9,121,11.34,7.5,5,2.03,1,0,735.9,0.34162250305748065,0.30588395162386195,0.3423019431988042,0.010191602119853241,0.24193548387096772,1,0.1700079554494829
MI,93,415,1,0,0,216.9,61,36.87,207.4,120,17.63,221.7,110,9.98,17.5,5,4.73,1,1,663.5,0.32690278824415975,0.31258477769404674,0.33413715146948003,0.02637528259231349,0.3225806451612903,0,0.16998616874135544
MI,109,415,1,1,26,217.2,138,36.92,145.5,111,12.37,280.7,76,12.63,9.3,3,2.51,0,0,652.6999999999999,0.3327715642714877,0.22292017772330322,0.4300597518002145,0.01424850620499464,0.0,1,0.1699815837937385
NM,80,510,0,0,0,206.3,97,35.07,154.9,98,13.17,263.6,82,11.86,12.4,12,3.35,0,0,637.2,0.32376020087884494,0.24309478970495918,0.41368487131198994,0.0194601381042059,0.0,0,0.1699951526902569
AK,41,415,0,0,0,159.3,66,27.08,125.9,75,10.7,261.9,76,11.79,11.1,5,3.0,1,0,558.2,0.28538158366176997,0.22554639914009314,0.46918667144392684,0.019885345754209957,0.7317073170731707,0,0.1699937225360954
OH,136,415,0,1,31,143.1,88,24.33,236.6,65,20.11,227.8,120,10.25,11.4,5,3.08,2,0,618.9,0.23121667474551624,0.3822911617385684,0.36807238649216356,0.018419777023751818,0.4411764705882353,1,0.170020964360587
MO,92,415,0,0,0,154.0,122,26.18,329.8,88,28.03,288.0,117,12.96,5.6,2,1.51,3,1,777.4,0.1980962181631078,0.42423462824800623,0.3704656547465912,0.0072034988422948285,0.9782608695652173,0,0.16999999999999998
KS,143,408,0,1,24,186.6,69,31.72,222.0,116,18.87,234.9,138,10.57,11.6,5,3.13,1,0,655.1,0.2848420088536101,0.3388795603724622,0.3585712105022134,0.01770722027171424,0.2097902097902098,1,0.16998928188638798
MS,118,415,0,1,26,170.8,114,29.04,199.5,125,16.96,169.7,98,7.64,9.6,5,2.59,5,1,549.6,0.31077147016011647,0.36299126637554585,0.30877001455604075,0.017467248908296942,1.2711864406779663,1,0.17002341920374706
VT,193,408,0,1,17,124.0,102,21.08,202.9,81,17.25,205.1,129,9.23,12.3,3,3.32,1,0,544.3,0.22781554289913653,0.3727723681793129,0.37681425684365244,0.02259783207789822,0.15544041450777202,1,0.16999999999999998
NE,73,415,0,0,0,198.3,94,33.71,279.3,101,23.74,146.2,87,6.58,14.8,8,4.0,3,0,638.5999999999999,0.3105230191042907,0.43736298152207964,0.22893830253679925,0.023175696836830573,1.2328767123287672,0,0.16999495713565305
VA,62,408,0,0,0,172.8,101,29.38,204.8,97,17.41,240.8,90,10.84,9.1,8,2.46,2,0,627.5000000000001,0.27537848605577686,0.32637450199203183,0.3837450199203187,0.014501992031872506,0.9677419354838709,0,0.17002314814814812
DE,30,415,0,1,30,217.4,74,36.96,213.8,86,18.17,227.2,104,10.22,6.6,3,1.78,0,0,665.0000000000001,0.32691729323308266,0.3215037593984962,0.34165413533834577,0.009924812030075185,0.0,1,0.17000919963201472
AL,60,408,1,1,29,265.9,113,45.2,215.8,94,18.34,108.1,82,4.86,14.0,12,3.78,0,1,603.8,0.44037760847962903,0.35740311361377947,0.1790327923153362,0.023186485591255385,0.0,1,0.16998871756299364
ID,148,510,0,1,14,93.6,137,15.91,193.8,72,16.47,144.9,84,6.52,17.5,5,4.73,1,0,449.79999999999995,0.20809248554913296,0.43085815918185866,0.32214317474433085,0.03890618052467764,0.2027027027027027,1,0.16997863247863249
MS,96,510,0,0,0,98.2,100,16.69,307.2,88,26.11,182.5,120,8.21,7.6,1,2.05,2,0,595.5,0.16490344248530647,0.5158690176322418,0.3064651553316541,0.012762384550797649,0.625,0,0.169959266802444
OK,52,408,0,0,0,214.7,68,36.5,158.6,138,13.48,123.4,114,5.55,9.4,4,2.54,2,0,506.0999999999999,0.42422446156885996,0.3133768030033591,0.24382533096226047,0.01857340446552065,1.1538461538461537,0,0.17000465766185377
NM,87,415,0,0,0,168.2,92,28.59,224.7,100,19.1,169.5,99,7.63,12.9,3,3.48,1,0,575.3,0.2923691986789501,0.39057882843733704,0.2946288892751608,0.022423083608552063,0.3448275862068966,0,0.16997621878715816
WI,41,408,0,0,0,202.9,97,34.49,153.8,104,13.07,113.5,92,5.11,9.0,3,2.43,3,0,479.20000000000005,0.4234140233722871,0.3209515859766277,0.2368530884808013,0.018781302170283804,2.1951219512195124,0,0.16998521439132577
WV,112,415,0,0,0,261.4,108,44.44,154.5,102,13.13,130.9,90,5.89,11.6,2,3.13,1,0,558.4,0.4681232091690544,0.27668338108882523,0.23441977077363899,0.020773638968481375,0.26785714285714285,0,0.17000765110941088
SC,88,510,0,0,0,73.3,86,12.46,161.4,82,13.72,239.6,76,10.78,8.2,3,2.21,4,1,482.49999999999994,0.15191709844559587,0.33450777202072546,0.49658031088082905,0.01699481865284974,1.3636363636363638,0,0.16998635743519783
KY,122,408,0,1,27,253.7,84,43.13,229.2,109,19.48,190.5,123,8.57,9.2,5,2.48,7,0,682.6,0.371667154995605,0.33577497802519773,0.2790799882801055,0.013477878699091707,1.7213114754098362,1,0.17000394166338195
MO,61,408,0,0,0,45.0,108,7.65,151.3,74,12.86,152.9,94,6.88,9.8,6,2.65,2,0,359.00000000000006,0.12534818941504175,0.42144846796657376,0.4259052924791086,0.027298050139275765,0.9836065573770493,0,0.17
IL,87,510,0,0,0,231.3,105,39.32,171.7,108,14.59,67.7,136,3.05,13.0,6,3.51,1,0,483.7,0.4781889600992351,0.3549720901385156,0.13996278685135416,0.026876162910895184,0.3448275862068966,0,0.1699956766104626
OK,176,408,0,0,0,47.4,125,8.06,167.8,90,14.26,163.1,107,7.34,10.5,8,2.84,2,0,388.8,0.12191358024691357,0.4315843621399177,0.4194958847736625,0.02700617283950617,0.34090909090909094,0,0.17004219409282703
MI,30,510,0,0,0,227.4,88,38.66,182.5,100,15.51,191.7,134,8.63,12.5,3,3.38,0,0,614.0999999999999,0.37029799706888133,0.2971828692395376,0.31216414264777725,0.020354991043803942,0.0,0,0.1700087950747581
NJ,95,415,0,1,22,40.9,126,6.95,133.4,90,11.34,264.2,91,11.89,11.9,7,3.21,0,0,450.4,0.0908081705150977,0.29618117229129665,0.5865896980461812,0.026420959147424514,0.0,1,0.16992665036674817
